"date","page","tag","title","url","content"
"2021年04月01日","13","社会","用一辈子守护孩子健康（走近国医大师(28)）","http://paper.people.com.cn/rmrb/html/2021-04/01/nw.D110000renmrb_20210401_1-13.htm","人物小传
　　第三届国医大师王烈，在长春中医药大学从事中医儿科学临床、教学、科研工作60余年，累计诊治患儿60万人次。
　　王烈对小儿疾病，尤其是肺系疾病的中医药防治进行了深入研究，在病因、治疗原则、预防等方面形成了创新性理论和系列治疗方案。
　　
　　早上8点半，长春中医药大学附属医院内，各个科室刚开始忙碌起来，91岁的王烈教授已经工作近3个小时，即将结束当天的出诊。
　　“一日之计在于晨。”出诊结束，王烈稍显疲惫，声音却依然洪亮，“上岁数喽，只有早上脑袋最清醒，体力最好。”一天里最精神的时间，王烈一定要留给患病的孩子。
　　王烈17岁学医，31岁调入长春中医学院（长春中医药大学前身），开始从事儿科的医疗、教学和科研工作。“用一辈子守护孩子的健康，挺好。”王烈说。
　　坚守诊室的医生
　　“给孩子看病，需要精深的钻研，才能看得准，让孩子少遭罪”
　　在王烈的诊室内，一张齐腰高的窄条床特别显眼。来瞧病的孩子往上一坐，正好和王烈面对面。窄床旁的写字台上单独放置了一个小方柜。问诊结束，王烈便站着，在小方柜上写病历、开药方。
　　“立诊既能让腰腿活动活动，又能和患儿面对面，让孩子们少些畏惧，多点亲切感。”王烈说，“只要我的身体条件允许，那就坚持再好好多干些年。”
　　60岁那年，到了退休年龄的王烈，依然坚守在诊室，决定改坐诊为立诊，把出诊当锻炼。如今，王烈一站就站了30多年。
　　当了一辈子儿科医生，王烈把主要精力用在小儿肺系病症的研究，尤其以哮喘防治为重点。为何如此？王烈说这是患儿对他的“要求”。
　　50多年前，王烈诊治过一个暴喘病患儿，因病情严重，加之药物匮乏，没能治愈。这件事在王烈心里留下了遗憾，也在他的意识深处扎下了根，驱使他不断钻研，诊治患儿不敢稍有停歇。
　　曾经，因身体状况欠佳，王烈不得不限制诊病人数。但是面对不少从外省、外县远道而来的患儿，他还是拖着病体一一问诊。
　　“对待患儿要像对待自己的孩子一样。如果做不到这一点，咋能治好孩子的病？”王烈对孩子们的感情日积月累，愈发深厚。他说，对孩子的感情也是医术的一部分。
　　有的患儿对听诊器十分抵触，王烈总是温和地用双手握住孩子的手腕，细细感触患儿的脉搏，比较左右手的脉象。这么做，总能让孩子很快安静下来，缓解紧张的情绪。
　　结合多年临床经验及研究，王烈自创了“闻声辨咳一指诊法”，尤在“闻声”上下功夫。通过听小儿咳嗽的声音来辨别病情，根据咳声立法用方，治疗小儿肺系咳嗽疾病。
　　“给孩子看病，需要精深的钻研，才能看得准，让孩子少遭罪。”王烈说。
　　山里头的采药人
　　“学习先贤不应墨守成规，需要结合实际，活学活用”
　　从医前10年，王烈主要从事西医儿科诊疗。其间，他自学了中医药知识，但只是“以尝鲜的心态了解中医”。
　　王烈28岁时参加了卫生部举办的首届西医学习中医培训班，彻底被中医的魅力吸引，从零开始学中医。
　　半路出家，王烈知道，“唯有更勤奋才是出路”。为此，王烈阅读了当时长春中医学院馆藏的所有中医儿科文献，读书笔记达数十万字之多。“非读书明理，不能疏通变化。”至今，王烈依然医书不离手。
　　学习中医10年有余，赶上当时兴起的认、采、种、制、用中草药的活动，王烈跟老师一处处走，记录和采集一味味药材。
　　“那时进山里采药，我常常从早上5点一直采到下午5点。”一年连着20多个周末，王烈都在山里度过，“陪伴亲人的时间比较少，家里人当时还有些不乐意。”
　　正是靠着这股勤奋的劲头，王烈和儿科同事一道，8年间采集中草药两万余斤，筛选出8种疗效可靠的儿科常用药。
　　“7点多到了土们岭。白屈菜分布较多，不要采绝，一定要留下小根，边采边晾晒。”这是王烈当年记录的采白屈菜的片段。在采药中偶然发现了白屈菜，王烈对此没有疏忽，而是查找文献深入了解。
　　在临床治疗小儿腹泻的过程中，王烈发现白屈菜具有止咳的功效。为了观察其毒性，王烈将采回的白屈菜全株分别熬成100%的糖浆剂，从10毫升开始服到100毫升。多次亲身试验和临床研究后，王烈确定了白屈菜的安全用量。
　　经过几年的实验科研，王烈终于取得了白屈菜治泻、治咳、治痛等多项成效，其中对小儿百日咳的治疗具有创新意义。该临床应用文献被载入国家药典。
　　“学习先贤不应墨守成规，需要结合实际，活学活用。”在中医的研学路上，王烈对此体会颇深。
　　讲台上的教学者
　　“当一名好中医需要做好传承工作”
　　如今，91岁高龄的王烈，还会站在全校的大讲台上，讲述中医的精神传统，给学生进行思政教育。
　　王烈从32岁就开始担任中医儿科临床课教师。授课之前，他经常把教案数易其稿，有的篇章甚至写十几遍，每堂课至少试讲两三遍。有时候，他还会请别人听课，给他提出改进的意见。
　　一次，王烈突然患了臂丛神经炎，右上肢无法动弹。为了不影响正常的教学计划，他仍坚持上课，用左手写字，与学生同吃同住50余天。
　　王烈是个严格严谨的人，“在学生面前一定要成为一名严师”。至今，他仍努力工作在临床和教学一线，每周坚持出3次门诊，查房会诊带教讲学，年门诊量达5000余人次。
　　在学生眼里，“王老师是个看病没有秘方的老中医”。“我们掌握的技术、本事、能力，不都是为了服务国家吗？”王烈说，“当一名好中医需要做好传承工作。”
　　如今，王烈讲学的足迹遍布大江南北，先后培养了30届博士、硕士研究生，国家级高徒12人。他们中7人为国家级、省级名中医，5人为博士生导师。他还有160余名弟子，遍布30个省份，均为当地中医儿科负责人或技术骨干。
　　作为一名教师，被评为“吉林好人·最美教师”，这是让王烈深感荣幸的事。
　　“学医积攒的知识和经验，需要落到笔头上。”为了更好地传承中医，王烈笔耕不辍。至今，王烈撰写和指导学生论文200余篇，编著小儿医论、方药等系列丛书19部，研发新药20种，院内制剂百余种，获得国家专利3项。
　　为了助力中医的传承发展，截至目前，王烈向长春中医药大学图书馆及教育基金会捐赠资金累计300万元，奖励在中医药教学、临床、科研、管理等方面有卓越贡献的教师和学生。
　　去年12月，王烈到学校图书馆再次查阅古籍《医诗必读》，为新书出版核对资料。书内的借阅登记卡上，王烈在1970年的借阅记录仍清晰可见。几十年时光匆匆流逝，如今王烈却依然活跃在临床、科研的前沿。"
"2021年04月01日","13","社会","为果断救人点赞（民生观）","http://paper.people.com.cn/rmrb/html/2021-04/01/nw.D110000renmrb_20210401_2-13.htm","我们要在平时多锤炼自己的勇气，多培养自己的善念，当他人面临危险时，勇于救援 
　　
　　84秒，用一床棉被救下一个女孩。最近，深圳一位超市店主刘女士的事迹在网上广泛传开，获得网友点赞。　　
　　那天，刘女士看见一个小女孩身体悬挂在4楼防盗网上摇摇欲坠，十分危急。她马上拿起超市门口的两床棉被，并叫几个年轻人一起帮忙。就在大家拉直被子的时候，小女孩掉了下来，正好落在其中一床棉被上，除了一些皮外伤，没有大碍。
　　故事惊险又动人。如果没有刘女士的见义勇为和急中生智，可能结局将是另一番模样。我们不妨对故事进行一下复盘，或许能从刘女士的做法中得到一些启发。
　　毫不犹豫，果断施救。小女孩生命悬于一线之时，刘女士没有丝毫耽误。从视频中可以看到，小女孩是在被子刚刚被拉直展平的时候掉下来的，也就是说，但凡刘女士多犹豫几秒，悲剧可能就会发生。除了刘女士，另外几位紧急施救的年轻人也值得赞扬，稍有犹豫，女孩就危险了。所以，在危急时刻，施救必须果断。
　　急中生智，方法得当。危急时分，必须要想到最快最有效的办法，刘女士快速反应，凭借自己之前学来的救助技巧，又想到自家超市卖的十几床棉被，当机立断，马上用到救人上，并喊来过路的行人一起帮忙，短短的84秒内，刻不容缓之间，营救有效了。在那个分秒必争的时刻，刘女士的临场反应能力让人赞叹。
　　生活中，我们可能会随时遇上突发情况，很多救援没有多少准备时间。因此，我们要在平时，多锤炼自己的勇气，多培养自己的善念，这样，关键时刻，才能挺得出来。行为，往往是习惯的延伸。另外，我们还要多学学相关知识、掌握技能。比如，很多医生呼吁，应该人人都了解一些急救知识。从突然晕倒到救护车到来之前的这段时间，能不能得到正确的帮助，有时候生死只在一线间。懂急救的人多了，成功获救的概率就提高了。其实，勇气和知识是互相关联的，光有勇气，没有知识，很可能会帮了倒忙；而有了知识，救人的勇气也会更足。
　　当他人面临紧急时刻时，希望能有更多的人有勇气和智慧救援。勇于救人，善于救人。"
"2021年04月01日","13","社会","人社部启动大中城市联合招聘","http://paper.people.com.cn/rmrb/html/2021-04/01/nw.D110000renmrb_20210401_3-13.htm","本报北京3月31日电  （记者孟祥夫）人社部2021年大中城市联合招聘高校毕业生春季专场活动近期将推出第三批23场特色服务活动。　　其中线上活动14场：举办互联网、机电机械、石油化工、医疗医护、京津冀等10场专场招聘会和4场直播带岗活动。截至3月26日，已有1286家用人单位提供约1.2万个岗位，后期将有更多用人单位陆续加入。线下活动9场：举办四川阿坝站、湖南站、燕山大学站等9场跨区域巡回招聘会，除本地用人单位外，还将邀请外省市人社部门组织用人单位组团参会招聘。高校毕业生和用人单位可通过中国国家人才网大中城市联合招聘活动主会场页面，查询相关信息或直接进入相应专场参与。"
"2021年04月01日","13","社会","红了樱桃 富了果农","http://paper.people.com.cn/rmrb/html/2021-04/01/nw.D110000renmrb_20210401_4-13.htm","近年来，四川省宜宾市南溪区长兴镇岫云村依托独特的地理环境优势，发展特色水果，并结合水果采摘，发展乡村旅游业、办“农家乐”，帮助群众在家门口实现增收致富，助力乡村振兴。　　图为3月31日，村民王立湖（右）正在自家樱桃果园采摘樱桃。　　罗  平摄（人民视觉）"
"2021年04月01日","13","社会","青海连续5年提高城乡低保标准","http://paper.people.com.cn/rmrb/html/2021-04/01/nw.D110000renmrb_20210401_5-13.htm","本报西宁3月31日电  （记者刘雨瑞）“十三五”时期，青海持续加大社会兜底保障力度，建立完善了社会救助和保障标准与物价上涨挂钩的联动机制，连续5年调整提高城乡低保标准。　　5年间，青海省农村低保标准从每年2970元提高到4800元，增幅为61.6%，低保标准连续4年超过省定扶贫线；城市低保标准从每月400元提高到640元，增幅为60%；特困供养对象基本生活标准由每月600元提高到960元，增幅为60%；轻度、中度、重度失能人员照料护理费分别达到每月340元、510元和850元。临时救助上限提高至城市低保标准的5倍，社会救助水平明显提高。"
"2021年04月01日","13","社会","天津建成450个智慧平安社区","http://paper.people.com.cn/rmrb/html/2021-04/01/nw.D110000renmrb_20210401_6-13.htm","本报天津3月31日电  （记者朱虹、靳博）记者从天津市公安局获悉：天津市目前已建成450个智慧平安示范社区，实现了对社区治安预警防范，有效提升了社区管理的智能化水平。　　通过在居民社区建设视频感知、门禁系统等科技安防设备，与天津市公安局大数据平台进行对接，实现对社区边界的精准管控，实现安全、便民、服务等功能，真正实现了“科技让民警就在身边，智慧让平安就在身边”，让群众切实体验到了平安天津建设的成果。去年以来，83%的智慧平安社区入室盗窃“零发案”，还帮助抓获多名在逃人员。未来两年，天津市还将建设6500余个智慧平安社区，把现有建成小区全部建设为智慧平安社区，全力建设更高水平的平安天津。"
"2021年04月01日","13","社会","暖暖的新家 稳稳的幸福","http://paper.people.com.cn/rmrb/html/2021-04/01/nw.D110000renmrb_20210401_7-13.htm","冬天冷得如寒窑。60平方米的房子里，吴慧洁一家五口，一挤就是30年。“搬家！无论如何要搬家！”　　安徽省合肥化工机械厂生活区是上个世纪70年代建的员工宿舍，小区道路破损，草木凋零，房间拥挤狭小，管网老化。“我们那8幢房子，基本都是五六十平方米的小户型。”今年83岁的老住户吴慧洁说，这么多年，家里连个沙发都摆不下，吃饭更是只能在卧室将就。　　最让住户心烦的，是下雨天。吴慧洁住在顶层，对她来说，外面下大雨，里头落小雨，家中得用盆接水。管道锈迹斑斑，一下雨下水道就堵，家人苦不堪言。　　小修小补，不是没想过。张欣是合肥市蜀山区南七街道科企社区党委书记，合肥化工机械厂宿舍由她负责。“可房子实在太旧，再住下去，怕是会有安全隐患。”张欣说，思来想去，大家觉得，何不原地改造，整体回迁？　　听闻小区要改造，原来打定主意要换房的吴慧洁，来了精神。“我举双手赞成！”紧接着，她主动加入社区群众自治小组，和张欣一起，轮流给居民们做工作。　　没想到，这一下就花了2年多时间。这家房子重新装修没几年，舍不得刚掏的装修费，硬是不同意拆；那家有个大院子，栽花种草，没事还能晒晒太阳，也不愿意搬。　　着急上火满嘴泡，鞋跑坏了好几双。从旧房安全隐患，到新屋升值空间，吴慧洁嘴皮子都快磨破，终于拿到了签满字的征求意见书。　　随着拆迁正式开始，红色小楼轰然倒下，灰色高楼拔地而起。这期间，搬离的328户居民，在外暂时租住，房租由政府按照房屋面积进行补助。“我在外面租的房子，自己一分钱没掏，面积还比原来的大，一家人住着宽敞了不少。”吴慧洁笑着说。　　分房在即，房子装修又成了难题。按规定，回迁房装修得统一，可有居民不乐意。“统一装修固然方便，但不少群众反映，大家喜欢的装修风格不一样，与其敲掉重装，不如自主选择，还能避免资源浪费和环境污染。”张欣说。　　征集群众意见，联系住建部门。在多方调研基础上，蜀山区政府出台文件，率先试点“绿色回迁”。交房前，居民们可自主选择政府统一装修或自行装修。对自主装修的居民，按照房屋面积大小，给予不同的补贴。　　作为试点，化工机械厂宿舍的328户回迁户中，仅17户选择了统一装修。不久后，改名为馨怡家园的小区，带着温馨、开心的美好祝愿，正式分房。　　现在，选择自己装修的吴奶奶，搬进了改造一新的房子中。100多平方米的新家里，沙发、空调、洗衣机一应俱全。“房子更大了，装修也是顺着我的心意来。小区树多了，停车位、幼儿园也有了。我没事就在家养养花，出门散散步！”搬进新家开启新生活，吴慧洁心里乐开了花。"
"2021年04月02日","14","社会","一元公交，开进太行深处（决胜全面小康·一线故事）","http://paper.people.com.cn/rmrb/html/2021-04/02/nw.D110000renmrb_20210402_1-14.htm","核心阅读　　为解决山区群众出行难、出行贵等问题，山西晋城市推出“一元公交”惠民工程，“城际（县际）、城市、城乡、旅游、镇村”五级公交体系全部执行1元票价。“一元公交”畅通了人流和物流，连接起城市与乡村，改变当地群众出行方式的同时，也改变了他们的生活方式。　　　　如何解决山区群众出行难、出行贵问题？如何打通农村物流配送“最后一公里”？如何激活偏远乡村的“美丽经济”、决胜全面小康、改善民生？　　为了解决这些难题，山西晋城市泽州县从2016年开始推出“一元公交”惠民工程，将公交车通到600个行政村，县域内所有公交线路票价1元。同时，依托公交网络完善农村物流体系，发展乡村旅游。　　从去年6月20日开始，晋城市域范围内“城际（县际）、城市、城乡、旅游、镇村”五级公交体系全部执行1元票价，率先成为实现“一元公交”市域全覆盖的城市。　　“一元公交”畅通了人流和物流，连接起城市与乡村，改变当地群众出行方式的同时，也在改变着他们的生活方式。　　一元公交全覆盖　　百姓出行更方便　　10公里山路要走多久？走了40多年的姚海庄很有发言权。　　“早些年步行得两小时，后来修了路，蹬三轮车要1小时。现在家门口坐上公交车，不到半小时就能到了。”64岁的姚海庄是泽州县柳树口镇樊家村村医，经常要去乡镇医院拿药、开会，这条路不知走了多少遍。　　这几年，泽州县“四好农村路”建设实现了“村村通”，但是路修到了车却开不到，私人承包的农村客运票价高、站点少，“一些老人这辈子也没走出过大山。”姚海庄说。　　如何解决山区群众出行难、出行贵问题？　　2016年，泽州县与山西汽运集团晋城汽车运输有限公司合作，组建成立了泽州县汇安公共交通有限公司，建设镇村公交，在晋城市率先推进城乡公交一体化。　　泽州县提出“一元公交”模式，即县域内所有城乡公交、镇村公交、旅游公交，不管线路长短，都只要1元钱；65岁以上老人和军人及1.2米以下儿童、残疾人等群体免费乘车。　　“一元公交”惠民工程采取政企合作模式，每年县财政列支3000万元用于公交运营补贴。“全县53万人，相当于每年给每人发了一个57元的红包。”泽州县交通运输局“一元公交”负责人成卫东给记者算了这样一笔账，“但这比直接发红包带来的实惠大多了。”　　为了满足偏远地区群众的生活需求，泽州县镇村公交提供“三代一送”便民服务，为群众代购食品、药品、生活用品，代办生活缴费，代取包裹，接送学生。　　“司机常年跑一条线，和大家伙儿都很熟。到了秋收时节，家里种的杂粮可以托司机师傅捎给城里的孩子。”姚海庄说。　　姚海庄所在的柳树口镇深居太行山，交通闭塞，分布着多个贫困村，是首批试点之一。到2018年9月底，泽州县600个行政村全都开通了“一元公交”。　　新做法也遇到一些新问题。“一元公交”取代了私人承包的农村客运，经营户面临失业，田晋花便是其中之一，“我跟丈夫经营了10年中巴车，以后全家靠啥吃饭？”　　“一元公交”开通后，汇安公司聘用田晋花做专职驾驶员，并出资8万元收购了她经营的中巴车。“现在月工资4000多，收入稳定。加入了这样一个大集体，生活更有保障。”在泽州县城乡公交一体化过程中，汇安公司共吸纳42名像田晋花一样的经营户。　　物流通到家门口　　当天快递当天达　　在晋城市客运东站物流仓配中心，工作人员正在将分拣完的快递交给对应的线路司机，之后由司机将快递送到乡镇网点和村民手中。晋城市客运东站每天发出700多个班次，串联起千家万户，也改变了不少人的生活方式。　　公交车送快递，泽州县的这个设计解决了农村快递“上行最后一公里”和“下行最后一公里”难题。　　“快递公司考虑到运营成本，偏远乡镇一般不设网点，大家寄取快递非常不便。”山西汽运晋城公司快递物流仓配中心经理姚浩告诉记者，“依托公交网络，乡镇公交每日发车捎货，可以直接把快递送到乡亲们手中。”　　然而一开始，很多快递公司对公交车送快递有些疑惑：司机送快递靠谱吗？丢件怎么理赔？配送时间和网点设备能保证吗？　　姚浩和工作人员挨个乡镇实地调研，选择网点，并借着泽州县建设农村电商服务站的东风解决了设备问题，开始有快递公司愿意合作。2018年3月，泽州县第一批96个乡镇网点成立，山河镇物流配送点便是其中之一。　　山河镇距离市区20多公里，下辖47个行政村和135个自然村，人们对快递的需求较大。“以前取快递要去20公里外的收发点，开车来回一个小时，坐车得花10块钱。”山河镇马街村村民来志伟刚刚签收了一件快递，“现在快递点就在我家对面，方便多了。”　　“远一点的村子，司机师傅沿途就送了，每天两趟，保证当天的快递当天送达。”山河镇物流配送点负责人王立相告诉记者，现在每月的快递量有2700多件，是刚成立时的5倍多。　　自从做了配送点负责人，62岁的王立相也开始接触网购。五金零件、水果、衣服……王立相打开手机里的订单记录，向记者展示着他的网购生活，“现在快递这么方便，我也能体验一下年轻人的生活方式。”　　目前，公交物流已经覆盖晋城市68个乡镇，建立了537个快递网点。“之后我们将探索更多服务模式，进一步打通消费品下行、农产品上行渠道。”姚浩充满信心。　　旅游公交开进山　　美丽乡村人气添　　在晋城市，乘坐公交车到147公里外的历山风景区需要几块钱？两年时间里，票价从38元降到13元再降到1元。　　2019年1月，晋城市旅游公交线路正式开通，现已覆盖晋城市110余处景点和特色乡村。　　“家门口坐上车哪里都能去，全市的旅游景点我基本上都去过了。”说起“一元公交”，正在晋城市客运东站候车的王丑旦来了兴致。　　王丑旦今年68岁，家住泽州县北寨村。“山里出行不便，别说旅游，周边的乡镇都没去过。”王丑旦边说边感叹，“现在公交车免费坐、景点免门票，我可要好好看看自己的家乡。”　　王丑旦要去的大阳古镇景区距离城区27公里，旅游高峰期日接待量逾万人，前两年这条旅游线路由个人承包。“票价随意涨，发车时间不固定，服务意识较差，当地群众和游客对此都有意见。”大阳古镇景区办公室主任李鹏鹏说。　　从2018年到现在，大阳古镇景区先后开通了三条公交专线，旅游高峰期也能满足需求。　　“一元公交”给大阳古镇景区送来新气象，同样也把人气送到了深山里的青龛村。　　青龛村位于太行山最南端的晋豫交界处，群山环绕。但因为交通闭塞，旅游资源一直没有被开发。　　去年以来，乡村游成为很多人的新选择。山西汽运晋城公司天泽国际旅行社作为青龛村的结对帮扶单位，抓住这一契机，帮助青龛村发展红色旅游。　　“去青龛村路窄弯多，旅游大巴进不去，小型公交车很好地解决了这个问题。依托公交车，去年旅行社发团400多次。”天泽国际旅行社总经理李维洁告诉记者。　　“看朋友圈有人分享青龛村的美景，一直想来，通了公交车真是太方便了。”一大早，旅行爱好者张小敏和两位朋友从晋城市搭乘公交车慕名来到青龛村，“在山里徒步了一个多小时，中午就在这里吃碗饸饹面。”　　正在做饸饹面的是59岁的青龛村村民时粉荣，她从去年开始做农家乐，一年能增收5000元左右。现在，青龛村有6家农家乐，不少外出务工的村民也回来创业。去年，青龛村接待游客近万人。　　“您不知道，热闹着呢！”时粉荣告诉记者，村里越来越有人气了，这是最让她高兴的地方。　　“一元公交”给老百姓带来便利的同时，也进一步畅通了人流、物流、信息流，拉动市域内批发零售、物流运输、文化旅游、“三农”领域等行业快速发展。2019年，晋城市旅游收入和游客量分别增长了28%和10%，“一元公交”的效益正逐渐凸显，为当地百姓带来更多红利。"
"2021年04月02日","14","社会","引领中医药事业高质量发展","http://paper.people.com.cn/rmrb/html/2021-04/02/nw.D110000renmrb_20210402_2-14.htm","近日国务院出台的《关于加快中医药特色发展的若干政策措施》（以下简称《政策措施》），遵循中医药发展规律，守正创新，紧扣中医药特色发展，从7个方面出台了28条具体政策措施，针对问题，举措有力，再次彰显了党中央、国务院发展中医药事业的决心和意志，通过学习倍受鼓舞，激发斗志，中医药发展迎来了春天。　　《政策措施》的出台顺应时势，突出中医药特色和优势，将促进新时代中医药事业的振兴与发展。党的十八大以来，习近平总书记高度重视中医药事业的发展，作出了一系列重要指示批示，中医药事业发展迎来天时地利人和的大好局面，中医药在小康社会建设和满足人民群众健康需要中发挥着越来越显著的作用。特别是在新冠肺炎疫情防控中，中西医结合、中西药并用成为我国抗疫方案的亮点，为成功战胜疫情作出了重要贡献，中医药再次彰显了中华民族原创科学和传统文化的价值和优势。从2016年国务院印发《中医药发展战略规划纲要（2016—2030年）》到《中医药法》的颁布实施，从《中共中央国务院关于促进中医药传承创新发展的意见》的出台到《政策措施》的发布，党中央、国务院对中医药事业发展作出了全面的制度设计，再次彰显了大力发展中医药事业的决心。　　《政策措施》针对中医药发展的瓶颈，进一步补齐了中医药发展的制度短板和弱项，完善了顶层设计。如“双一流”建设对中医药院校和学科的支持、师承教育的专业学位申请考试科目改革、人才评价和激励机制、院士评审的单列等，体现了中医药人才成长与学科特点，将有力促进中医药各层次人才培养和造就。我作为一名中医药教育工作者，深刻体会到高质量人才培养的重要性和迫切性，《政策措施》的制度要求将进一步促进中医药专业、课程设置、教学模式、临床实践及教师队伍建设，更加符合中医药人才成长特点、更加符合中医药教育特征。再如中药审评审批机制改革、分类注册管理等，在制度上充分体现了中药的特点。如落实中医医疗服务价格的动态调整机制，及时开展中医药服务项目调价，重点将功能疗效明显、患者广泛接受、特色优势突出、体现劳务价值、应用历史悠久的中医医疗服务项目纳入调价范围，实行中药饮片自主定价机制等，充分体现了中医药的技术与产品特点。这些都将很好地解决长期以来中医药发展过程中遇到的难点和痛点。　　另一方面，当前中医药服务存在质量仍需提升、功能还需加强、范围仍需拓展等问题，在《政策措施》中得到了切实的政策回应，明确提出了建设一批中医（含中西医）方向的国家医学中心和区域医疗中心，加快打造一批符合中医药发展规律的传承创新中心，为建设一批高水平中医药服务高地提供了制度保障。　　特别是《政策措施》明确把建设国家中医疫病防治基地、紧急医学救援基地作了专项规定，明确了科技、预防、临床等方面的政策措施，这对我国应对新发突发传染病防控体系建设是非常及时和必要的。作为参与武汉战疫一线的中医人，深感充分而全面地发挥中医药在疫病防治中的作用，是我国医疗卫生事业的重要资源和优势，也是中华民族的健康福祉。　　《政策措施》把“完善中西医结合制度”作为制度措施单列，是中医药制度建设的一大突破。《政策措施》中从创新中西医结合医疗模式、创新中西医协同疫病防治机制、完善西医学习中医制度、提高中西医结合临床水平4个方面，对我国中西医结合工作作出了全面的制度安排，并提出了推广“有机制、有团队、有措施、有成效”的中西医结合医疗模式、实施西医学习中医重大专项、打造中西医协同三类“旗舰”机构、遴选中西医结合优势病种目录等重大举措，这既体现了“中西医并重”的基本方针，也充分彰显了我国医疗卫生事业发展的特色，对我国医药学的创新发展具有重大意义。　　发展中医药是事关人民福祉的大事，根据中西医并重的卫生健康工作方针，为解决世界性医改难题作出中国贡献，是具有世界意义的伟大实践。质量是服务的前提、政策是质量的保障，今年是“十四五”开局之年，恰逢《政策措施》出台，这将为中医药事业高质量发展开好局、起好步提供政策引领，明确发展方向。实践证明，政治优势、制度优势是我党的制胜法宝，也是中医药事业发展的根本保障。在党中央、国务院的正确领导下，在各级政府和部门大力支持下，切实落实以上政策，中医药将在构建医疗卫生服务体系、建设健康中国中发挥更大作用。　　好风凭借力，扬帆正当时。全体中医药人应当将《政策措施》发布作为动力，以更饱满的激情承担起时代的责任，乘势而上，有所作为，促进中医药传承精华、守正创新，推动健康产业蓬勃发展，为健康中国建设贡献中医药力量。　　（作者为中国工程院院士、天津中医药大学校长）"
"2021年04月02日","14","社会","北京建设2000张养老家庭照护床位","http://paper.people.com.cn/rmrb/html/2021-04/02/nw.D110000renmrb_20210402_3-14.htm","本报北京4月1日电  （记者贺勇）“居家生活的失能、重残老年人，在自己家也能享受到专业的照护服务了。”记者从北京市民政局举行的发布会获悉：今年，北京市将在城六区建设2000张养老家庭照护床位，让老年人不离开熟悉的生活、居住环境，又能获得养老服务机构的上门服务，满足老年人原居安养的愿望。　　北京市民政局副局长、新闻发言人李红兵介绍，区别于普通在家养老，养老家庭照护床位依托就近的养老服务机构，通过家庭适老化改造、信息化管理、专业化服务等方式，将养老服务机构的服务环境搬到老年人家中，将专业的照护服务送到老年人的床边，提升居家生活的失能、重残老年人的专业照料服务水平和生活质量。　　李红兵表示，根据协议确定的条款，相关养老服务机构可为服务对象提供生活照料、康复护理、健康管理、辅具支持、心理服务、居家安全协助等服务，并为家庭照护者提供护理技能提升培训。"
