topicId,period,word,weight
0,0,中医药,0.03198292079967947
0,0,发展,0.009722996008332126
0,0,赌博,0.009568860499009063
0,0,政策措施,0.00932171112283139
0,0,治理,0.009229876447132527
1,0,服务,0.02081982287965798
1,0,社区,0.016626878398783077
1,0,改造,0.01505107190527328
1,0,发展,0.012799405059222153
1,0,机构,0.011753096839609657
2,0,王烈,0.011309311799023045
2,0,公交,0.005358213254152255
2,0,小区,0.00534651549863844
2,0,中医,0.005254501596150472
2,0,工程,0.004771105490357505
3,0,就业,0.01181881052565393
3,0,发展,0.0094818803058444
3,0,产业,0.0088337264201335
3,0,企业,0.008226483372184384
3,0,培训,0.007587333227633412
4,0,医疗,0.023502929186355794
4,0,医院,0.018062124580862524
4,0,患者,0.016060463629372503
4,0,健康,0.009757883068879382
4,0,服务,0.009095779490478536
0,1,中医药,0.031650248287982775
0,1,发展,0.009731818196156492
0,1,赌博,0.009609501505930719
0,1,政策措施,0.009358068330051672
0,1,治理,0.009267786758489117
1,1,服务,0.02111294665462456
1,1,社区,0.016242284571046567
1,1,改造,0.015166774735187292
1,1,发展,0.01302767795495789
1,1,机构,0.011910600939103684
2,1,王烈,0.009323581534081153
2,1,公交,0.005496317570675231
2,1,小区,0.005451192352563415
2,1,中医,0.004979027743167952
2,1,工程,0.004884446082464324
3,1,就业,0.012038643125674866
3,1,发展,0.00951534332585237
3,1,产业,0.008952691045877396
3,1,企业,0.008337344323986749
3,1,培训,0.007678471954264215
4,1,医疗,0.02358844256420322
4,1,医院,0.01824235082135056
4,1,患者,0.016217190698486438
4,1,健康,0.009770110075140993
4,1,服务,0.009148810173831285
0,2,中医药,0.02856922332947182
0,2,赌博,0.0099238952518142
0,2,治理,0.009518318279349664
0,2,发展,0.009275420657861366
0,2,中医,0.009120637617044227
1,2,服务,0.020830072764442636
1,2,社区,0.016119796511893193
1,2,改造,0.015410987791875384
1,2,发展,0.013120477227362112
1,2,机构,0.01195839429451989
2,2,王烈,0.007908579150473369
2,2,小区,0.005673339907326312
2,2,工程,0.005030065518197721
2,2,公交,0.004924671343744532
2,2,中医,0.004813933867883682
3,2,就业,0.012384742494679484
3,2,发展,0.009493648802780301
3,2,产业,0.009124014134187123
3,2,企业,0.008509785823548239
3,2,培训,0.007790971690304789
4,2,医疗,0.023556480433310958
4,2,医院,0.01849146035662274
4,2,患者,0.0163733195789719
4,2,健康,0.00970754529714237
4,2,服务,0.009205121433494202
0,3,中医药,0.024151144401446972
0,3,赌博,0.010463808231149285
0,3,治理,0.00996012911526434
0,3,残疾人,0.008879499201120137
0,3,发展,0.008677454904312421
1,3,服务,0.021918907194009195
1,3,社区,0.01644820711389098
1,3,改造,0.015242730589123238
1,3,机构,0.012626304650044422
1,3,发展,0.012506825769424856
2,3,王烈,0.0068390778919164615
2,3,小区,0.005847409461381559
2,3,工程,0.005217666023166403
2,3,中医,0.004693817771893919
2,3,社区,0.004507377067573947
3,3,就业,0.01261421178151796
3,3,发展,0.009456345680001884
3,3,产业,0.009263613841991472
3,3,企业,0.008733703086647887
3,3,培训,0.00793807860133636
4,3,医疗,0.02333255146705248
4,3,医院,0.018815967660953333
4,3,患者,0.01656657467361476
4,3,健康,0.009615114689086197
4,3,服务,0.009250577173167058
0,4,中医药,0.020423256144365725
0,4,赌博,0.010994637279819343
0,4,治理,0.010419089532671219
0,4,残疾人,0.009296514374266603
0,4,发展,0.008129116658662191
1,4,服务,0.023382404881935184
1,4,社区,0.016270377959381858
1,4,改造,0.015177823936633814
1,4,机构,0.013393507763174824
1,4,发展,0.011956487934826334
2,4,小区,0.006172152475935043
2,4,王烈,0.006073018061100318
2,4,工程,0.005501181158436587
2,4,居民,0.0047266204366545874
2,4,中医,0.004664987429623091
3,4,就业,0.012891054468364124
3,4,发展,0.009451015225406567
3,4,产业,0.009437377038033863
3,4,企业,0.008998139091138337
3,4,培训,0.00811289461620429
4,4,医疗,0.023231086702836103
4,4,医院,0.018936913258327952
4,4,患者,0.015956306469437537
4,4,服务,0.009303428814665955
4,4,健康,0.00925004528798799
0,5,中医药,0.01805822174243472
0,5,治理,0.010648459560059224
0,5,赌博,0.010277392981863798
0,5,残疾人,0.009958981249614243
0,5,发展,0.007759545698777447
1,5,服务,0.022813696578018357
1,5,社区,0.016272221432613164
1,5,改造,0.015896720697624534
1,5,机构,0.012551185834108003
1,5,居民,0.012002134769465503
2,5,小区,0.006511498024185888
2,5,工程,0.005802472770819546
2,5,王烈,0.005402937033659074
2,5,居民,0.004978019951907874
2,5,供水,0.004808235434273355
3,5,就业,0.012607636979991784
3,5,产业,0.009649408804763282
3,5,发展,0.009459451273939821
3,5,企业,0.009232170577835382
3,5,培训,0.008244531220363676
4,5,医疗,0.022844527251274158
4,5,医院,0.01875332668207867
4,5,患者,0.01552639718745415
4,5,服务,0.009304666106623094
4,5,诊疗,0.009232650497869829
0,6,中医药,0.016468472884369055
0,6,治理,0.011002403910053757
0,6,残疾人,0.010790956621139894
0,6,赌博,0.00972663137660043
0,6,农民工,0.0076512265305079185
1,6,服务,0.021524607667356307
1,6,改造,0.016778894145912812
1,6,社区,0.015986170518741624
1,6,居民,0.012136854378921962
1,6,机构,0.011759644343220141
2,6,小区,0.006455241808628419
2,6,工程,0.006170813969741103
2,6,供水,0.005193594423365477
2,6,居民,0.0049084768629236945
2,6,王烈,0.004895336218993905
3,6,就业,0.012293696438501497
3,6,产业,0.009596645852337566
3,6,发展,0.009418014572622962
3,6,企业,0.009353462063877641
3,6,培训,0.008288915884818223
4,6,医疗,0.02231870135542866
4,6,医院,0.018563567914698743
4,6,患者,0.015099348653324273
4,6,诊疗,0.00938183345705424
4,6,服务,0.009293600407209885
0,7,中医药,0.015149244988556732
0,7,残疾人,0.011698680194204857
0,7,治理,0.011381348735335497
0,7,赌博,0.009229759600290606
0,7,农民工,0.007882445900824547
1,7,服务,0.020060890312086146
1,7,改造,0.017356298574822123
1,7,社区,0.015562911286840474
1,7,居民,0.012066598854539052
1,7,发展,0.011226601166067735
2,7,工程,0.006608843778209491
2,7,小区,0.006039999239884991
2,7,供水,0.0057142887163713855
2,7,中医,0.004822150692176115
2,7,居民,0.004624254625751246
3,7,就业,0.011992999738282934
3,7,产业,0.009544668790794386
3,7,企业,0.009482177295793202
3,7,发展,0.009374433762717089
3,7,培训,0.00833318977771724
4,7,医疗,0.021701884379964877
4,7,医院,0.018403169847379917
