date,page,tag,title,url,content
2021年4月1日,7,评论,以推动高质量发展为主题（新论）,http://paper.people.com.cn/rmrb/html/2021-04/01/nw.D110000renmrb_20210401_1-07.htm,“数量缺口”逐步填满，“质量缺口”仍然很大，要求我们加快从“数量追赶”向“质量追赶”转换，显著增强我国发展的质量优势　　有效应对外部环境变化带来的冲击挑战，防范化解各类风险隐患，关键在推动高质量发展　　　　“十四五”规划和2035年远景目标纲要提出“以推动高质量发展为主题”，这是根据我国发展阶段、发展环境、发展条件变化作出的科学判断，也是进入新发展阶段的战略选择。　　我国仍处于并将长期处于社会主义初级阶段，发展仍然是我们党执政兴国的第一要务，但新发展阶段的发展必须是高质量发展。我国220多种工业产品产量居世界第一位，“数量缺口”逐步填满，“有没有”的矛盾基本解决，而随着收入水平提高和中等收入群体扩大，消费结构向多样化、差异化、个性化升级，人民群众对产品和服务的质量、品质要求日益提高，“质量缺口”仍然很大，“好不好”的矛盾更趋突出，这就要求我们加快从“数量追赶”向“质量追赶”转换，显著增强我国发展的质量优势。　　当今世界正经历百年未有之大变局，新一轮科技革命和产业变革重塑全球竞争格局。有效应对外部环境变化带来的冲击挑战，防范化解各类风险隐患，关键在推动高质量发展。　　对我国这样一个经济和人口规模巨大的国家来说，实现高质量发展并非易事。我国发展不平衡不充分问题仍然突出，创新能力不适应高质量发展要求，城乡区域发展和收入分配差距较大，生态环保任重道远，民生保障存在短板，社会治理还有弱项。以推动高质量发展为主题，必须坚定不移贯彻新发展理念。高质量发展就是体现新发展理念的发展，是创新成为第一动力、协调成为内生特点、绿色成为普遍形态、开放成为必由之路、共享成为根本目的的发展。“十四五”时期推动高质量发展，就要把创新、协调、绿色、开放、共享的发展理念贯穿到经济社会发展的全过程和各领域。　　以推动高质量发展为主题，就要坚持创新在我国现代化建设全局中的核心地位，把科技自立自强作为国家发展的战略支撑。瞄准人工智能、量子信息、集成电路、生命健康、脑科学、生物育种、空天科技、深地深海等前沿领域和关键核心技术，整合优化科技资源，加强原创性引领性科技攻关。形成“抓创新不问‘出身’”的制度环境，让各类人才的创新创造活力充分涌流。　　以推动高质量发展为主题，就要全面实施乡村振兴战略，深入实施区域重大战略、区域协调发展战略。实施乡村建设行动，实现巩固拓展脱贫攻坚成果同乡村振兴战略有效衔接。推进京津冀协同发展、长江经济带发展、粤港澳大湾区建设、长三角一体化发展，推动黄河流域生态保护和高质量发展，高标准、高质量建设雄安新区，更好促进东中西部地区和东北地区共同发展。　　以推动高质量发展为主题，就要深入实施可持续发展战略，促进经济社会发展全面绿色转型，建设人与自然和谐共生的现代化。制定2030年前碳排放达峰行动方案，锚定努力争取2060年前实现碳中和，实施以碳强度控制为主、碳排放总量控制为辅的制度，发展清洁能源、绿色技术，让绿色成为发展的底色。　　以推动高质量发展为主题，就要全面提高对外开放水平，塑造我国参与国际合作和竞争新优势。持续深化商品和要素流动型开放，稳步拓展规则、规制、管理、标准等制度型开放，构建与国际通行规则相衔接的制度体系和监管模式。　　以推动高质量发展为主题，就要扎实推动共同富裕，不断增强人民群众获得感、幸福感、安全感。健全基本公共服务体系，加强普惠性、基础性、兜底性民生建设，完善共建共治共享的社会治理制度，自觉主动缩小地区、城乡和收入差距，让发展成果更多更公平惠及全体人民。　　（作者为中国国际经济交流中心副理事长）
2021年4月1日,7,评论,不断为民营经济营造更好发展环境（声音）,http://paper.people.com.cn/rmrb/html/2021-04/01/nw.D110000renmrb_20210401_2-07.htm,要与民营企业家保持清白、纯洁的关系，在帮扶民营企业的过程中把好分寸、守住底线　　要纵深推进“放管服”改革，让企业办事更加方便、更加顺畅、更加爽心　　　　习近平总书记指出，“我国民营经济只能壮大、不能弱化，不仅不能‘离场’，而且要走向更加广阔的舞台”“要不断为民营经济营造更好发展环境，帮助民营经济解决发展中的困难”。进入新阶段，开启新征程，我们要深入贯彻习近平总书记关于民营经济发展的重要论述以及对江西工作提出的“作示范、勇争先”目标定位和“五个推进”更高要求，全面落实党的十九届五中全会、中央经济工作会议精神，始终牢记民营企业和民营企业家是我们自己人，真正同民营企业站在一起、想在一起、干在一起，让民营经济在江西这片发展热土上大展宏图、大放异彩。　　要持续提升政策惠企的准度。深入开展“降成本、优环境”专项行动，着力提升政策的精准度和穿透力，让广大民营企业包括中小微企业和个体工商户都能够准确了解政策、充分享受政策。要坚持系统观念，强化协调配合，推动各级各类政策横向集成、纵向联动，打好政策“组合拳”，增强政策的整体效能，坚决防止政策相互掣肘、效应相互抵消、红利层层衰减。要坚持问题导向、需求导向、效果导向，针对民营企业普遍反映的突出问题和新情况、新变化，及时研究推出更务实管用的政策举措，让企业有更多实实在在的获得感。　　要持续提升政务服务的温度。服务企业决不能写在纸上、挂在嘴上，决不能“脸好看、事难办”，而是要真心办事、真情服务，真正让企业感到温暖。要纵深推进“放管服”改革，不断扩大“一网通办”“一窗受理”“一次办成”等改革成果，让企业办事更加方便、更加顺畅、更加爽心。要坚持换位思考、将心比心，健全和落实挂点联系、入企帮扶等工作机制，真正做到主动服务、靠前服务、暖心服务。要以创建“信易+”示范省为契机，带头依法办事、依法履约，规范和完善失信约束机制，决不能“新官不理旧账”，决不能“开门招商、关门欺客”。　　要持续提升政商关系的纯度。要把构建亲清政商关系的要求落到实处，既亲而有界、亲而有度，又清而有责、清而有为。要坦荡真诚同民营企业家接触、交往，乐于同民营企业家交朋友，敢于为民营企业发声，特别是在民营企业遇到困难和问题时更要积极作为、倾心服务，真正做到“不为不办找理由、只为办好想办法”。要与民营企业家保持清白、纯洁的关系，在帮扶民营企业的过程中把好分寸、守住底线。　　政府与企业携起手来，并肩作战，就没有克服不了的困难、战胜不了的挑战、跨越不了的沟坎。民营企业家要大力弘扬企业家精神，在“观大局、察大势”中进一步坚定发展信心，在“提品质、树品牌”中进一步增强企业实力，在“行正道、扬正气”中进一步担好社会责任，奋力实现企业质量更好、效益更高、竞争力更强、影响力更大的发展，努力为谱写全面建设社会主义现代化国家江西篇章作出新贡献。　　——江西省委副书记、省长易炼红在近日召开的民营企业座谈会上说?　　（本报记者??郑少忠整理）
2021年4月1日,7,评论,自主创新，站在山顶望星空,http://paper.people.com.cn/rmrb/html/2021-04/01/nw.D110000renmrb_20210401_3-07.htm,科技是国家强盛之基，创新是民族进步之魂。党的十九届五中全会提出：“坚持创新在我国现代化建设全局中的核心地位，把科技自立自强作为国家发展的战略支撑”。这是以习近平同志为核心的党中央把握世界发展大势、立足当前、着眼长远作出的重大战略部署。现在，“十四五”规划和2035年远景目标纲要绘就宏伟蓝图，新征程上尤需我们矢志自主创新，攻克“卡脖子”技术问题，推动我国高质量发展。　　实体经济是一国经济的立身之本、财富之源，先进制造业是实体经济的一个关键。习近平总书记强调：“中华民族奋斗的基点是自力更生，攀登世界科技高峰的必由之路是自主创新，所有企业都要朝这个方向努力奋斗。”对于制造业龙头企业来说，更要有“站在山顶望星空”的高度和格局，从促进技术革新、行业进步的角度布局创新资源，推出更多“从0到1”的原创性、开创性成果。近年来，格力电器坚持做“全球首创”的技术研发，努力增强全球技术话语权，截至目前，已申请专利8万余件，发明专利超4万件，自主掌握了31项“国际领先”技术。实践证明，只要有“争第一”的精神和干劲，就不会满足于“跟随跑”的模拟创新。　　国家好，企业才会好，中国制造业企业的生存、成长，根本上取决于国家经济社会发展的整体环境。迈入新时代，我们面临的外部环境错综复杂，只有把关系国家命运的核心科学技术牢牢掌握在自己手里，发展才有主动权。制造业企业尤其是行业龙头企业，肩负中国科技、中国制造自立自强的光荣使命。这要求我们把服务国家需要摆在突出位置，重点突破一批关键性核心技术，促进打通中国制造的经络、血脉。这些技术，我们不做，别人也不会给；现在不做，就会影响未来的发展空间和竞争能力。只有掌握核心技术，才能真正挺起中国制造的“脊梁”。　　自主创新还要把人民群众对美好生活的向往作为奋斗目标。提升人们的生活品质、让人们的生活更美好，离不开科技创新的支撑。企业的自主创新如果缺乏对人的关照，将失去存在的意义。这就要求我们把创新的着眼点放在服务用户、为美好生活保驾护航上来。新冠肺炎疫情防控期间，我们研发推出多款抗疫产品，从口罩等抗疫物资自主生产，到成功下线可移动P2+核酸检测车，再到居家消毒液制造机等，用自主创新不断丰富着“掌握核心技术”的新内涵。与此同时，高质量产品才是自主创新的结晶。今年3月，格力电器推出家用空调“十年免费包修”政策，承诺让消费者十年内使用产品无忧，之所以敢作出这样的承诺，目的就是要以高质量的产品让消费者少修、免修。我们始终认为，让消费者满意、做老百姓信得过的高质量产品，才是格力创新、发展的目标。　　2018年10月，习近平总书记考察格力电器时指出：“实现中华民族伟大复兴宏伟目标时不我待，要有志气和骨气加快增强自主创新能力和实力，努力实现关键核心技术自主可控，把创新发展主动权牢牢掌握在自己手中。”中国制造要实现在高水平上的再跃升，就必须敢于走别人没有走过的路，不断在攻坚克难中追求卓越。以战略定力坚守自主创新，始终保持向上攀登、探索未知的好奇心和行动力，中国制造业企业就能在核心关键技术的攻关征途中不断挑战自我，用创新赢得市场、赢得尊重、赢得未来。　　（作者为珠海格力电器股份有限公司董事长兼总裁）
2021年4月1日,7,评论,图片报道,http://paper.people.com.cn/rmrb/html/2021-04/01/nw.D110000renmrb_20210401_4-07.htm,在指挥大厅点击相应模块，每个窨井盖的位置及权属等情况便一一显示；市民如果发现井盖破损，只需上传图片并定位，“城市大脑”协同平台工作人员便会第一时间联系相关单位进行维护。浙江省丽水市将窨井安全监管纳入“城市大脑”系统，市区17万余个窨井盖挂上了“身份证”。　　这正是：　　引入数字技术，　　助力井盖管护。　　明确权责分属，　　智慧城市进步。　　曹??一图??徐??之文
2021年4月1日,7,评论,人员回流激发乡村活力（来论）,http://paper.people.com.cn/rmrb/html/2021-04/01/nw.D110000renmrb_20210401_5-07.htm,农民工、大学生、退役军人返乡入乡规模扩大，餐饮民宿、农产品初加工、特色工艺等项目在多地落地开花，开办网店、直播直销等新模式为农产品打开销路……近年来，随着一系列农业农村人才项目的实施，全国返乡入乡就业创业热度持续提高，为乡村发展注入新的生机活力。　　人才培养是脱贫攻坚、乡村振兴的重要抓手，对于激活乡村活力、增强内生动力有着至关重要的作用。从农业农村部等部门联合出台《关于进一步做好返乡入乡创业工作的意见》，到国家发展改革委等19个部门联合印发《关于推动返乡入乡创业高质量发展的意见》，再到中办、国办印发《关于加快推进乡村人才振兴的意见》，近年来，我国持续推进乡村人才引流、回流工作。各地也积极出台举措，通过返乡创业资金支持、税费减免、开展创业培训等，引导城市人才下乡，推动专业人才服务乡村。数据显示，2020年，全国各类返乡入乡创业创新人员达到1010万人，是近年来增加最多、增长最快的一年，为乡村发展提供坚实支撑。　　打赢脱贫攻坚战后，做好乡村振兴这篇大文章，人才工作是重中之重。除了持之以恒做好人才引流、回流工作，如何让他们留得下、干得好也是重要课题。完善人才服务乡村激励机制，强化人才振兴保障措施，为返乡入乡人才创造良好的就业创业环境、提供广阔的成长成才空间，才能最大限度激发人才内在活力，夯实乡村振兴的人才基础。
2021年4月1日,7,评论,坚决制止耕地“非农化”行为（人民时评）,http://paper.people.com.cn/rmrb/html/2021-04/01/nw.D110000renmrb_20210401_6-07.htm,我国人多地少，耕地是最为宝贵的资源，关系14亿人的吃饭大事，这决定了保护耕地决不能有半点闪失。“十四五”规划和2035年远景目标纲要强调，“坚持最严格的耕地保护制度”“遏制耕地‘非农化’、防止‘非粮化’”“严守耕地红线和永久基本农田控制线”。这对增强农业综合生产能力、实施粮食安全战略提出更高要求。　　长期以来，各地划定永久基本农田并实行特殊保护，一系列硬措施落地见效。但也要看到，违法违规占用耕地甚至占用永久基本农田搞非农建设行为仍然存在，部分地区出现“非粮化”倾向。记者调查发现，个别地方违规占用永久基本农田绿化造林、扩大自然保护地，违规占用耕地在铁路公路、河渠两侧超标准建设绿化带；也有一些企业或个体占用永久基本农田从事林果业、挖塘养鱼等，一些工商资本流转耕地改种非粮作物等。这些行为，不同程度地造成了耕地损毁和粮田减少，如果任其发展将对国家粮食安全构成威胁。　　红线就是禁止线，划定红线就要让红线“长牙齿”。违反土地管理法规，非法占用耕地改作他用，数量较大，造成耕地大量毁坏的行为，已经构成非法占用耕地罪。落实最严格的耕地保护制度，必须运用法治手段，坚决遏制耕地“非农化”、防止“非粮化”。在推进高标准农田建设的同时，地方政府需要进一步强化主体责任，完善土地执法监管体制机制，坚决遏制各类违法乱占耕地行为，“像保护大熊猫一样保护耕地”。从国家层面来看，需要对挖田造湖破坏耕地、侵害群众权益行为始终保持高压态势，严格督察违法占用耕地突出问题，坚决制止耕地“非农化”行为。　　占用耕地现象时有发生，从根源看是在认识上出了偏差，在落实中失了分寸。有的干部轻耕地保护、重项目建设，是对耕地红线、永久基本农田控制线和经济高质量发展的理解不深不透。有的地方部门打着建设生态文明的旗号大量上马水系景观、河湖整治工程，其实是搞形象工程、政绩工程，属于政绩观跑偏走斜。由此而言，依法保护耕地的责任意识有待进一步增强。需要指出的是，耕地保护的职责并不限于国土资源部门，粮食安全也不限于农业部门，相关领域和部门都应当积极参与进来，各级领导干部必须切实肩负起政治责任。只有统筹好发展与安全、落实好最严格的耕地保护制度，才能最大程度减少耕地流失的问题。　　严格保护耕地，同严格实行土地用途管制是一致的。经过规范程序和科学论证，统筹划定生态保护红线、永久基本农田、城镇开发边界三条控制线，才能实现经济发展和生态建设、粮食安全和生态安全的有机统一、充分协调。严守底线也要严防一刀切。统筹安排生态、农业、城镇等功能空间，必须根据各地不同自然资源禀赋和经济社会发展实际，制定差别化的管控要求。要把握好各项政策在空间上的综合性、协同性和精细化，形成与之相配套的管理机制和实施政策。让三条控制线守得住、有权威、落实好，才能创造出最佳的高质量发展路径。　　当前，春耕生产从南到北次第展开。耕地资源是生活之基、生产之要，保障国家粮食安全的根本在耕地。我们要严守耕地红线，不能把耕地改少了，不能把粮食生产能力改弱了，牢牢把住粮食安全主动权。
2021年4月1日,7,评论,欢迎赐稿,http://paper.people.com.cn/rmrb/html/2021-04/01/nw.D110000renmrb_20210401_7-07.htm,各位读者，本版“大家谈”“暖闻热评”“中国道路中国梦”“来论”等栏目长期征稿，欢迎赐稿，请勿一稿多投。　　本版邮箱：rmrbpl@163.com（来稿请注明栏目名）
2021年4月2日,7,评论,用好义务教育评价“指挥棒”（评论员观察）,http://paper.people.com.cn/rmrb/html/2021-04/02/nw.D110000renmrb_20210402_1-07.htm,《义务教育质量评价指南》既为提高义务教育质量提供有力抓手，也对不规范的教学行为形成约束，对于促进学生全面健康成长具有重要意义　　围绕建设高质量教育体系，以教育评价改革为牵引，统筹推进育人方式、办学模式、管理体制、保障机制改革，推动形成健康的教育生态　　　　不给学校下达升学指标，不单纯以升学率评价学校、校长和教师，不公布考试成绩和排名……不久前，教育部等六部门印发《义务教育质量评价指南》，对义务教育质量评价进行系统性规定，为推动办好优质均衡的教育提供了有力支撑。　　教育评价事关教育发展方向，事关培养什么人、怎样培养人、为谁培养人的根本问题。促进教育治理体系和治理能力的现代化，必须扭住教育评价这个“牛鼻子”。去年印发的《深化新时代教育评价改革总体方案》，明确将立德树人成效作为教育评价的根本标准。与之一脉相承，《义务教育质量评价指南》立足于少年儿童成长和教育规律，以促进学生德智体美劳全面发展为目标，从评价内容、评价方式、评价实施、评价结果运用、组织保障等方面，对评什么、怎么评、谁来评做出全面而具体的规定。这一指南，给各地的义务教育评价立起刚性规矩，既为提高义务教育质量提供有力抓手，也对不规范的教学行为形成约束，对于从根本上扭转不科学、不合理的教育评价导向，促进学生全面健康成长具有重要意义。　　如何提高义务教育质量事关亿万少年儿童健康成长。习近平总书记今年在看望参加全国政协会议的医药卫生界教育界委员时强调：“教育，无论学校教育还是家庭教育，都不能过于注重分数。”这些年来，从制定中小学生减负措施，到规范校外培训机构的发展和竞赛活动的举办；从深化体教融合，推动学校加强美育、劳动教育，到加强师德师风建设，我国多措并举、疏堵结合，在为学生减负、推动应试教育向素质教育转变上下足了功夫。进入新时代，我国义务教育已经迈入全面提高质量的新阶段，迫切需要完善义务教育质量的评价体系。《义务教育质量评价指南》的推出，有助于引导形成科学的教育发展观、人才培养观，推动各地全面贯彻党的教育方针、落实立德树人根本任务，为新时代义务教育发展指明了方向。　　有什么样的评价指挥棒，就有什么样的办学导向和教育生态。长期以来，社会上“唯分数”“唯升学率”的现象较为突出。学校有掐尖招生、追求升学率的冲动，家长有唯恐孩子输在分数竞争的起跑线上的焦虑，社会上“校园减负，校外增负”“线下不行转线上”等现象大量存在，这些问题背后，照见教育评价指挥棒的重要性。对此，《义务教育质量评价指南》坚持问题导向，将立德树人、促进人的全面发展的教育目标融入对县域、学校、学生的考核评价。比如，针对学生学业负担过重，指南将“校内、校外学业负担感受状况”纳入考核，规定教师“不公布考试成绩和排名”；针对学校和教师的负担重现象，要求“严格控制面向学校的各类审批、检查验收、创建评比等活动”。这些针对性举措，为根治重智育轻德育、重分数轻素质等顽瘴痼疾开出良方。　　今年全国两会期间，如何推动应试教育向素质教育转变，成为代表委员热烈讨论的话题。各地需要抓好《义务教育质量评价指南》的落实执行，确保党和国家对办好义务教育的政策要求和方向指引切实在教育教学工作中产生实效。围绕建设高质量教育体系，以教育评价改革为牵引，统筹推进育人方式、办学模式、管理体制、保障机制改革，推动形成健康的教育生态，一定能办好人民满意的教育、培育出国家需要的人才。
2021年4月2日,7,评论,冰雪运动为全民健身添彩（人民时评）,http://paper.people.com.cn/rmrb/html/2021-04/02/nw.D110000renmrb_20210402_2-07.htm,筹办冬奥会、冬残奥会的“溢出效应”，体现在群众对冰雪运动的参与热情上，也体现在雪场建设、冰雪旅游等冰雪运动产业的高质量发展上　　　　不久前，2020—2021赛季全国单板滑雪平行项目冠军赛在黑龙江省亚布力体育训练基地落幕，吸引了众多滑雪运动员参与；在2021年自由式滑雪世界锦标赛上，中国选手谷爱凌收获2金1铜，让许多人把关注目光投向冰雪运动。今天，冰雪运动正在为新时代体育事业贡献更大力量。　　建设体育强国，是全面建设社会主义现代化国家的一个重要方面。过去，我国体育事业一直存在竞技体育强、群众体育弱和“夏强冬弱”“冰强雪弱”的问题。举办北京冬奥会、冬残奥会，为把我国冰雪运动特别是雪上运动搞上去提供了宝贵机遇。近年来，我国冰雪运动吹响了“南展西扩东进”的号角，冰雪运动人口持续扩大，冰雪运动产业方兴未艾，见证着群众不断升温的冰雪体育需求，也推动着冰雪运动的推广普及。特别是，我国很多冰雪项目在两年多时间里实现从无到有，有的项目达到了世界先进水平，充分体现了集中力量办大事的制度优势。　　体育强国的基础在于群众体育，冰雪运动要实现跨越式发展，动力源泉同样在于群众参与。眼下北方各地的雪季渐近尾声，不少雪场在这个雪季的客流量恢复到甚至超过了新冠肺炎疫情前的水平。正如专业记者指出的：“这个雪季有点‘热’”。随着北京冬奥会、冬残奥会各项建设和工作深入推进，越来越多的人关心场馆的建设，关注冰雪运动员，对冰雪运动项目燃起更大兴趣。再加上一系列产业支持政策相继出台落地，一座座滑雪场、滑冰馆次第落成，推动着更多人走上冰场、走进雪场，亲身感受体育精彩和冰雪运动魅力。　　体育是提高人民健康水平的重要途径，是满足人民群众对美好生活向往、促进人的全面发展的重要手段。在河北崇礼，雪场把滑雪运动与音乐、艺术等元素相结合，创新性的经营思路延展了人们对滑雪运动的认知。一些滑雪场根据滑雪爱好者的需求，增设了夜场，聚集人气，带动消费。越来越多的青少年也参与到冰雪运动中来。陕西太白鳌山滑雪场特别为宝鸡市中小学生配备了1000套滑雪装备，开设了2.4万平方米的专用雪道，超过1.2万名中小学生在这里体验了滑雪课。热闹的群众性体育活动如火如荼，冰雪运动进校园呈现出勃勃生机，为全民健身增添了多姿多彩的新亮点，为竞技体育提供了坚实的新支撑。　　筹办冬奥会、冬残奥会的“溢出效应”，体现在群众对冰雪运动的参与热情上，也体现在雪场建设、冰雪旅游等冰雪运动产业的高质量发展上。今年全国两会上，有政协委员指出，进入2020年下半年的雪季，全国冰雪体育旅游产品订单额和订单量分别同比增长13.61%和23.46%。冰雪体育旅游的消费基础正在扩大，对经济社会发展的带动效应可见一斑。体育是促进经济社会发展的重要动力，北京冬奥会、冬残奥会带来的发展机遇，将进一步激活蕴藏在中华大地的冰雪经济潜力。　　在北京奥林匹克公园，“玲珑塔”上北京冬奥会倒计时牌显示剩下不到一年的时间，“冰雪之约”越来越近。相信借着北京冬奥会、冬残奥会的东风，冰雪运动必将更好地融入群众生活，为建设体育强国贡献更多更大的能量。
2021年4月2日,7,评论,“春耕”图景别样美,http://paper.people.com.cn/rmrb/html/2021-04/02/nw.D110000renmrb_20210402_3-07.htm,“微雨众卉新，一雷惊蛰始”。大地回春，遍野农桑渐起。紧抓春日好时光，一幅春耕图景正在大江南北徐徐织就。　　除了播种插秧、除草育苗，春季也是一年中许多传统农事肇始的关键时期。在广西凌云，蚕农照护桑枝嫩叶，为幼蚕生长积蓄能量；在甘肃张掖，农民驾驶农机播种玉米，科技为农业赋能；在四川岳池，油菜花成片盛开，蜂农们追花寻蜜，许多跨省蜂群在这里春繁转场、扩大种群；在内蒙古的鄂温克草原，牧民们修葺畜舍、喜接春羔、保育幼崽，活蹦乱跳的小羊羔为牧区增添了勃勃生机……不误农时不误春，他们和千千万万的耕种者一道，在山林、河湖、草原里繁忙，为春季农业生产写下了辛勤的注脚。　　近年来，在牢牢端稳中国饭碗的同时，我们持续推进农副产品有效供给。从构建现代养殖体系，加强畜禽遗传资源保护利用，到加强绿色食品、有机农产品等认证和管理，打造地方知名品牌，我国农副产品质量效益和市场竞争力明显提升。春日里，养殖业、畜牧业、渔业等产业整装出发，为守好人民群众餐桌上的“肉盘子”“奶瓶子”“蜜罐子”等，提供了坚实的保障。　　“春耕”图景里，可以捕捉到别样的美丽镜头。镜头里，有脱贫户增收致富的欢欣喜悦。许多因地制宜发展起来的特色产业，顺应市场需求，带动村民日子越过越有奔头。镜头里，也有科学调整产业结构的累累硕果。利用种养结合，秸秆“过腹还田”，变废为宝；不同种类的蜂群给植物授粉、除害，既成就了采花酿蜜的“甜蜜事业”，又促进作物量质齐增，产生了“1+1>2”的效益。由此可见，春天播撒下的，不只是稻麦黍粟的幼小种子，也是农林牧渔的发展希望及乡村振兴的美好前景。　　一年之计在于春。从乡村大地升腾起来的袅袅炊烟开始，从亿万农民洒下的辛勤汗水开始，丰收的希望就在手中。顺应时令、遵循规律，新一年的“五谷丰登、六畜兴旺”，我们期待满满。
