topicId,period,word,weight
0,0,精神,0.012828143463943422
0,0,革命,0.009498096570884634
0,0,文化,0.006507392531742447
0,0,历史,0.005724317599945782
0,0,奋斗,0.00541881290308723
1,0,学习,0.016040022377971506
1,0,阅读,0.009234569513813838
1,0,形式主义,0.008108197596556762
1,0,政治,0.007995250658459246
1,0,教育,0.007939199019643921
2,0,发展,0.03262956400283951
2,0,教育,0.014225066452320108
2,0,创新,0.011439227885999331
2,0,高质量,0.0104117572741932
2,0,推动,0.008445370580829333
3,0,发展,0.02258969286599679
3,0,乡村,0.01227261164187302
3,0,就业,0.009538746554050398
3,0,经济,0.007468592205301392
3,0,招聘,0.006512005206384861
4,0,服务,0.036734777444764256
4,0,群众,0.009118214986970286
4,0,民生,0.008967151637730202
4,0,健康,0.008731724296246671
4,0,保障,0.007817881139412635
0,1,精神,0.012823434339854566
0,1,革命,0.00955008554857884
0,1,文化,0.006544280954927961
0,1,历史,0.005751185892993077
0,1,奋斗,0.005415398373519453
1,1,学习,0.016159907750736686
1,1,阅读,0.00927847868977764
1,1,形式主义,0.00814436275195386
1,1,政治,0.00803165367936021
1,1,教育,0.007972653700427167
2,1,发展,0.030647483810057205
2,1,教育,0.01535007353717029
2,1,创新,0.011094110777788668
2,1,高质量,0.009951414235465358
2,1,评价,0.008334257565884462
3,1,发展,0.022677719895201284
3,1,乡村,0.011842889033072063
3,1,就业,0.009673630761885673
3,1,经济,0.0074082989089175235
3,1,招聘,0.006616907195406045
4,1,服务,0.0367313948579215
4,1,群众,0.009148839641221386
4,1,民生,0.008976209501936366
4,1,健康,0.008775421959728554
4,1,保障,0.007847152226688641
0,2,精神,0.012796468312212749
0,2,革命,0.009653071571252484
0,2,文化,0.006588216926873899
0,2,历史,0.0057921173972405975
0,2,奋斗,0.005381224880645689
1,2,学习,0.01666901305737747
1,2,阅读,0.009451706608264594
1,2,形式主义,0.008279323261692617
1,2,政治,0.008158914803690227
1,2,教育,0.00807654727318233
2,2,发展,0.029810196760283098
2,2,教育,0.015964877336032145
2,2,创新,0.011139531989877112
2,2,高质量,0.009661201883023426
2,2,推动,0.008070521199151822
3,2,发展,0.023087326615230743
3,2,乡村,0.0113779414346902
3,2,就业,0.009877768935326667
3,2,经济,0.007377881628906679
3,2,招聘,0.00677240749013462
